iteration,opponent,win_rate,win_rate_lower95,win_rate_upper95,score_differential,bid_success_rate_current,bid_success_rate_opponent,policy_loss,value_loss,visit_entropy,kl_divergence,eval_games_played,eval_inconclusive
5,iter_000000,0.6770833333333334,0.5782983091847127,0.7622415865756593,12.760416666666666,0.4417892156862745,0.36580882352941174,0.417302575231505,0.38933906037034643,0.5218653562059519,0.05596781503444559,96,false
10,iter_000000,0.703125,0.5822979879708777,0.8009484873959462,16.375,0.44025735294117646,0.3446691176470588,0.4227781834011256,0.3774722813477902,0.5118013953455404,0.04334573264120734,64,false
15,iter_000000,0.8125,0.6469084465243861,0.9111045536226888,20.34375,0.45955882352941174,0.3382352941176471,0.425801897320435,0.3731293397113879,0.5203413517947513,0.023291023910911174,32,false
