iteration,opponent,win_rate,win_rate_lower95,win_rate_upper95,score_differential,bid_success_rate_current,bid_success_rate_opponent,policy_loss,value_loss,visit_entropy,kl_divergence,eval_games_played,eval_inconclusive
5,iter_000000,0.75,0.6318372344143515,0.8398507352678932,19.328125,0.4264705882352941,0.3170955882352941,0.47187488271143047,0.3408494376977587,0.5971053570022599,0.03568519006736449,64,false
10,iter_000000,0.75,0.5789344086290853,0.8674759914885746,19.15625,0.41911764705882354,0.3161764705882353,0.4708346583536552,0.3482950478869479,0.5952102454266959,0.030648326185093305,32,false
